gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj),np_score
Exo1,-1.7506795834096935,0.1064533836199316,0.6530270165021641,0.972840529959702,0.18506885107546153,0.0116403722811713
Alkbh4,0.4030250415358214,0.3424934613542336,0.8662123874806195,0.46534771533909447,0.06237560982805381,0.0133
Dnttip2,0.1221015420260815,0.5625557292431298,0.9397653641829546,0.2498344479652055,0.026980565294563896,0.0105540717598193
Cc2d2a,-0.2449461693060988,0.3734396267571299,0.8788167072319065,0.4277795997001692,0.0561016952771831,0.0107727291670952
Ypel5,0.2441023740206036,0.2165715629731864,0.789330995016265,0.6643985692001049,0.10274084322245919,0.0112754132141491
Polr2j,0.0291900799788688,0.9566188086478138,0.996086007702444,0.019261084459607353,0.0017031605141469147,0.0116913983697808
Cpeb2,-0.4415447766867754,0.0492520595323591,0.4839671028530817,1.3075756042559634,0.31518415805587563,0.0103456323512589
Ncoa5,0.3553630620600334,0.2070339707818925,0.7814682978928753,0.6839583882983,0.10708863546878906,0.0101562190898959
Wdr70,0.216076743771959,0.4671032448214753,0.9073063794687104,0.33058711579257094,0.04224603549292014,0.0101441270491469
Rapgef1,-0.083764495577445,0.7076984264180085,0.964487786131762,0.15015177005637204,0.015703267708188712,0.0102609337887443
Cited2,0.4004896409330214,0.2122058711073718,0.7836716818722526,0.673242604627603,0.10586584626361872,0.01
Urb1,-0.1186413898341975,0.6940297199624885,0.9612024029653604,0.1586219316498299,0.017185152148940928,0.0101153590493926
Gsap,-0.7500923604603551,0.2580660591807698,0.8237730454919812,0.5882691100620299,0.08419242260733965,0.0105901740142921
Pik3cd,-0.3131922539445613,0.3816945963500193,0.8806419066626046,0.41828398831388347,0.05520065183210951,0.0131775849539968
Ptger4,-0.5299185903344039,0.2956417257889521,0.8454066081193192,0.5292342712208882,0.07293436183165111,0.01024923143663
Plcb4,-0.1927955997761763,0.3595923491754792,0.8740316930971106,0.44418955705621366,0.05847281921040571,0.0101164895248691
Clstn1,-0.0050250437484429,0.9802565146301688,0.9984847337103956,0.008660262765544477,0.0006585708694119499,0.01061875
Etfbkmt,0.0281037044766408,0.940938482478662,0.9938893333777478,0.02643876933936722,0.002661970309981187,0.0105629666543234
Hip1,-0.1727314512597876,0.4640292113545208,0.9070165221605158,0.3334546790771086,0.04238480178468245,0.0106264524454486
Sinhcaf,-0.1352672108037957,0.7604865646548876,0.9736320152073884,0.11890845412615224,0.011605153965229067,0.0106573699923578
Timeless,-0.0477032746237172,0.8400260297225617,0.9850785834485394,0.07570725633130164,0.006529122805170799,0.0108826930127426
Magi2,-0.2680589884570765,0.6259347866861933,0.9530770619465522,0.20347091161008285,0.020871982651191397,0.0100939408734546
Gnaz,0.149096367406449,0.8315899604697281,0.98226620905492,0.08009076241285923,0.007770795863036959,0.0101525473499078
Ptger3,-0.1633262582252279,0.8109809423955527,0.980294949110404,0.09098935134950599,0.00864323502310382,0.0101164895248691
Cox15,-0.1025025394815161,0.672550679828468,0.9581537032194404,0.17227498397901211,0.018564817533475556,0.0100935394267181
Lats1,-0.1771460490869066,0.398974095777091,0.8868069528800092,0.3990553008703352,0.052170910521933796,0.011879311727937
Elavl1,0.0113908142795716,0.9586982759303304,0.9961335241750244,0.018318053639059025,0.001682443779354504,0.0103456323512589
Ipo8,-0.2003402076684476,0.3917489588056669,0.8838145282328077,0.40699214913009174,0.05363886373833108,0.010322634532735
Stat2,-0.2286069219544961,0.3002824424107806,0.8472387364994386,0.5224700603652274,0.07199419612133828,0.0109703088505715
Nup43,-0.5440538637940453,0.251880846249873,0.8200718494076721,0.598804856258363,0.08614809586713436,0.0101562190898959
Disp2,-1.9127441710237485,0.001440947058352,0.0656510559463729,2.841351975249829,1.1827582842280453,0.0100131270487397
Ift88,-0.0679153731262492,0.8445462156116741,0.9855564651337302,0.07337657979818754,0.006318488793461126,0.0111953760690181
Orc3,-0.1558929434685255,0.5056912913766258,0.9205226027579392,0.2961145253859298,0.035965543246297464,0.0122247761973731
Ndufb10,0.2942389475645652,0.276866783308772,0.8335527454934695,0.5577291449804334,0.079066913710016,0.0106367996823241
Baz2a,-0.376295987872742,0.1069619583202452,0.6535653158319197,0.9707706543633997,0.18471100351128023,0.0108104303158012
Plcb2,-0.7205807514144505,0.2399478162525754,0.8106225288120966,0.6198831981957064,0.09118133051930012,0.0101164895248691
Bub1b,-2.5271249383607266,9.88694299502374e-06,0.0015044471607864,5.0049379698408245,2.8226230609527314,0.0123835200200501
Mrps35,0.3311894800861564,0.3173198229933016,0.8561365668775045,0.4985027966430573,0.06745695318427893,0.0105618172691423
Maob,0.3440969697743031,0.1585211995569624,0.7344181327019879,0.7999126499449739,0.13405660899200064,0.0118162509656057
Thbs1,-1.337860243924295,0.0001630008443044,0.0141144322253227,3.7878101460513043,1.8503365873271085,0.0129400303331496
Tax1bp3,0.4214641798548257,0.2011263139524757,0.7752662850827129,0.6965311056501761,0.11054910229505126,0.0100939408734546
Kyat3,0.5275918613933848,0.4833051553749785,0.9121340338090966,0.3157785722541179,0.03994133944941701,0.0111
Gas8,-0.6038217403424677,0.1651667991836904,0.7396994185063389,0.7820772474540348,0.13094472270621366,0.01
Trappc5,0.2544636990328698,0.2651308434922752,0.82490789506084,0.5765397465056188,0.08359453981357029,0.011324313567559
Lrp1,-0.6429963674458323,0.0332957771001755,0.4076911831961336,1.477610844523361,0.3896686805779418,0.0103968652232096
Sema3d,-1.9713628105597865,0.0082847245476043,0.2048051858589942,2.081721926525774,0.6886590508142191,0.0106319250586086
Mrps28,0.678931793646582,0.0200518236500431,0.3126370576826507,1.6978461235358415,0.5049595452124782,0.0102295938561042
Cdk6,-0.9074095761112424,0.0003954697391345,0.025933879587681,3.402886742582743,1.5861325099375414,0.0107418729833085
Ndufa4l2,0.8612706183556642,0.0104925989379313,0.229359139685073,1.979116927001387,0.6394839490758998,0.0102132602556059
Rigi,-0.0960842971095415,0.6548991254735841,0.9578524677212378,0.18382558951050254,0.01870137754845344,0.0103547709339881
Dcaf1,-0.2503569224193949,0.2432776176841545,0.8139950021944478,0.6138978457071159,0.08937826160470083,0.0133
Il7,1.5073131379151825,0.1310241431684191,0.6955546984770647,0.8826486716821844,0.15766871137621086,0.0105084323263016
Mars1,0.0085605461622068,0.974662724838432,0.9984847337103956,0.011145642847361494,0.0006585708694119499,0.0124156952378964
Aqr,0.0756594863698543,0.7513841010683118,0.9719497998014894,0.12413799864094822,0.012356165353777572,0.0116738515336694
Ppp1ca,0.2778496783511517,0.2085608689703958,0.7818164313257627,0.6807671723448021,0.10689520630192968,0.0103134817028967
Map3k10,0.1912569611962241,0.5589845003515563,0.938856328900184,0.25260023416208244,0.027400861769824137,0.0103546023789998
Sgms1,0.3391929505186298,0.1356779038139666,0.7020087070678528,0.8674908747649832,0.15365750124901065,0.0103535714285714
Mybbp1a,-0.2056295711887675,0.3760648417704626,0.8795154369093545,0.4247372667871421,0.05575653357352899,0.01061875
Blvrb,0.956418094942099,0.0010843716217405,0.0541253389412111,2.9648218565312177,1.266599371011109,0.0164856864622159
Bptf,-0.7011934217900889,0.0003694217333641,0.0250278532358341,3.432477558266503,1.6015764004043722,0.01061875
Ltbp4,0.373727238738786,0.1064378830333423,0.6530270165021641,0.9729037718140037,0.18506885107546153,0.0101556165454976
Ambra1,-0.1054842604550114,0.635633941599675,0.955226802383994,0.19679292037611495,0.01989350032257281,0.0103734529534351
Tsfm,-0.2504977525503681,0.5897827295756124,0.9463846254681556,0.22930794890837686,0.023932323672368146,0.0101530642886699
Ckap5,0.0107718295234749,0.9568961380082628,0.9961155499866152,0.01913519820827021,0.0016902802401106024,0.0100919714603141
Gstm2,0.8003491283977352,0.0138915679297979,0.2678014073354523,1.8572487330363914,0.572187145037172,0.0121302338433582
Cd79b,0.5480134465797404,0.5465944047972273,0.9324572962937414,0.262334818267446,0.030371048429358703,0.0100107076968327
Bace2,-0.7753155060335936,0.0572539015172539,0.5186938719537114,1.2421949133604562,0.28508888289596424,0.0101343012555105
Pck2,-0.2049833088816497,0.4201428534378069,0.8959635707038881,0.37660301933703455,0.04770964811009947,0.01050420070307
Dhx33,-0.3505785072817507,0.1329078667547558,0.698078081651236,0.8764493126082932,0.1560959978156371,0.0101587296186548
Gemin8,0.7466481748660609,0.2124827142488327,0.7841653158729397,0.672676394609885,0.10559237073016654,0.010084662860823
Nup88,0.0540876496335815,0.8163920510254021,0.981870752619474,0.08810123253584352,0.007945676284737909,0.0101562190898959
Mthfd1l,-0.2632635837497381,0.4060586417724322,0.8902736941769722,0.39141124238562297,0.0504764589753867,0.0105082039624404
Hmgn1,0.2193492786429488,0.2554702419759647,0.8233570023625939,0.5926596806498247,0.08441181662471499,0.010088648571491
Tbl3,0.2519771066703284,0.499896163553935,0.9196939278531312,0.30112019622150366,0.03635668087253833,0.0159612902810079
Col16a1,-1.3559308586391356,0.1446964824584369,0.7175831319117908,0.8395420263616743,0.14412777872055707,0.0104461154070179
Ap1g2,0.5924200016818904,0.386381035226278,0.8831526211165919,0.41298419824698457,0.05396423778012581,0.0115251828909996
Il17rd,0.0366570375333577,0.8830319552543301,0.989260141421634,0.05402357984314348,0.004689488859884109,0.0107715534443751
Cd53,-1.1915627493232015,0.0250515885198076,0.3501144292946295,1.6011647303351157,0.45578999025210143,0.0102002731109615
Siah1b,-0.1861741134709749,0.6856766890468624,0.9606347599030124,0.16388061499488968,0.017441702767901197,0.0100939408734546
Appl1,0.0983608119969263,0.6456847938099606,0.9563403943354554,0.18997944131940064,0.019387499910815436,0.0105708812919719
Cept1,0.632774386684528,0.0141043768319521,0.2692544434679497,1.8506460973443588,0.5698371208705098,0.0119124830656643
Snrpd2,0.4761575480478077,0.3663194846214467,0.8781093165577412,0.4361399804931873,0.056451415047715246,0.0118861525513135
Gpr161,-0.4680124395993373,0.4375020560025879,0.9008696265942449,0.35901990170799797,0.04533805535562132,0.01198
Psme4,-0.1636394190098503,0.4809937515618716,0.9121340338090966,0.3178605653721678,0.03994133944941701,0.0101791181568541
Wdr25,0.2770083631368447,0.5280559185125999,0.9252771251341392,0.27732008539123154,0.03372817440534225,0.0105982740497297
Atp1a3,-0.603332050344226,0.580496942770742,0.9435223690222736,0.2362000631627768,0.02524779912620452,0.0101327419117608
Arhgef1,-0.0273566192159271,0.909351827576374,0.9915306140522956,0.04126805603798199,0.0036938721710079096,0.0102494961716709
Tet2,-0.141467979135145,0.509246334338947,0.9207204738697896,0.293072088458574,0.03587219942502112,0.0104574242731667
Rcc2,-0.0264060664220128,0.9097534679065996,0.9915306140522956,0.041076280243151096,0.0036938721710079096,0.0100919714603141
Rps19,-0.4196065297213777,0.3483515653848814,0.8699367154882387,0.4579822335390903,0.06051233946632956,0.0110656324945017
Mill2,0.3194604988296486,0.3485968617194482,0.8699367154882387,0.45767652699097483,0.06051233946632956,0.0100673848262449
Wdr43,0.093239202943398,0.6660349693933403,0.9580081636905622,0.17650296810317054,0.018630790054381705,0.0114793028873343
Nacad,0.5412246897891743,0.348851672101294,0.8699367154882387,0.4573591910376401,0.06051233946632956,0.0100515114458417
Fzd7,-0.2484601611924841,0.4824017500785675,0.9121340338090966,0.3165911253121711,0.03994133944941701,0.0100667484677247
Elmo1,-0.247277585854597,0.3129202754222135,0.854349200742669,0.5045662961740157,0.06836458252177419,0.0106334004464492
Pde9a,-2.493781842456461,0.0230550221723629,0.3365152938291585,1.6372344557768128,0.4729951933280394,0.0101557947109979
Nbl1,-0.146671834739377,0.5609830152280265,0.9393730954973264,0.25105028759305453,0.027161882564921212,0.0100547481034231
Smc1a,-0.254386741770138,0.1914019985088847,0.7642504074792453,0.7180535318838912,0.11676432104683193,0.0108193419447293
Ripk2,0.1402656542737352,0.6605552775611859,0.957903844029272,0.18009083325719905,0.018678083931255567,0.0105537092583972
Brca2,-0.2189713886583971,0.4611508480907084,0.9068973146498972,0.3361569883256181,0.04244188405958105,0.0129712651614986
Otud3,-0.399744206766881,0.4561905440569263,0.9042941695590576,0.3408537210463483,0.0436902692655082,0.0100371371256493
Lonp1,-0.0989320043460598,0.7147629371392616,0.9665950774164788,0.14583797521118344,0.01475542092515787,0.0117455376718975
Prkd2,0.1498465935821015,0.4874140155607551,0.91313813454341,0.31210198685998974,0.03946351980176474,0.0112888259861827
Trir,0.5264429641311429,0.020948483670252,0.3193828643617319,1.6788474074220436,0.49568838848801233,0.0100935394267181
Yeats2,-0.1125311796786818,0.6283271677230124,0.953887697743099,0.2018141617752157,0.02050275225750897,0.0101504872079285
Phf8,0.0240527646764483,0.9242490277714636,0.9917892192930782,0.03421099759414215,0.003580616781926075,0.0103278852902837
Ublcp1,0.2031994883766671,0.4468467286027736,0.9008696265942449,0.3498414172189568,0.04533805535562132,0.0101673197893953
Vps41,-0.1381092614883531,0.5670597166696811,0.9405225016895772,0.24637120344484706,0.02663080963756223,0.0107120345252647
Kcnj1,-0.1606680564612019,0.8154543821937379,0.981870752619474,0.08860032906352251,0.007945676284737909,0.01
Dmxl2,-0.051258279569224,0.8209634375861808,0.981870752619474,0.08567618418159659,0.007945676284737909,0.0100141507433674
Cdk13,-0.3479621733030281,0.0981398569310278,0.6351818938446815,1.0081545794721856,0.1971018901707228,0.0104427440190091
Atp1b2,-0.0932702514689102,0.7537874170475544,0.9724562500328956,0.12275111649164605,0.012129928096543174,0.0101327419117608
Atg2b,-0.245628814638643,0.2644506746408684,0.8248891352040463,0.5776553207136952,0.08360441654645037,0.010241943077847
Wrap53,0.0613802893568994,0.917140675294828,0.9915306140522956,0.037564045116712845,0.0036938721710079096,0.0111314285714285
Rgl2,-0.4257230644077416,0.0969272024651579,0.6331228172704032,1.0135543217873797,0.19851203454982547,0.0105823529411764
Pum3,-0.0306991033661891,0.9143708889146454,0.9915306140522956,0.03887760914928556,0.0036938721710079096,0.010595231127515
Cldn5,0.5306055076915328,0.0046483021743239,0.140371796341854,2.332705647318285,0.8527201423738092,0.01363
Wapl,-0.0629049043354834,0.7615490235880552,0.9740295288636844,0.11830213436538706,0.01142787676803511,0.010288301759853
Dicer1,-0.2768505250717892,0.2210610544951895,0.7944297094216725,0.6554877626571314,0.09994452282507603,0.0114210526315789
Pik3r1,-0.5399108787750152,0.0211803859262992,0.3207344817612451,1.6740661309077034,0.4938543471073511,0.0136849297743134
Hibch,-0.0030271117989026,0.9910683105939636,0.9998391924665904,0.0038964102053641336,6.984344023447095e-05,0.0103896495045921
Ccnb1,-2.832773163583236,0.0006238319346824,0.035814351327025,3.204932396970098,1.4459429104175419,0.0102738415866718
Utp4,-0.0155655605420535,0.9560520494155824,0.995920538492264,0.019518463206496518,0.0017753112459892688,0.0114466023937883
Rpl21,-0.2732837156137598,0.3956507884874479,0.8852176046497316,0.4026879644356342,0.05294995768399303,0.0104861165618132
Tardbp,0.0154970681747369,0.9400987855225036,0.9938305377430892,0.026826508365018216,0.0026876626825037596,0.010504079526364
Serpina3g,0.0769504262880622,0.8848160170161039,0.989260141421634,0.05314702433192881,0.004689488859884109,0.0102657439573655
Stx3,0.3314527160654389,0.157279881414104,0.7338300499880023,0.8033268269612,0.13440450806554347,0.0106810160891196
Rrp9,0.1773475324858952,0.7741590173556302,0.974786149675392,0.11116982321004643,0.011090650150303414,0.0113676571381114
Irf8,-0.5687635934937639,0.0791924420274485,0.5936983422557355,1.1013162646529404,0.2264341637237503,0.0102657439573655
Rnf123,0.0522527682200013,0.875645082084556,0.9880203775175228,0.057671887126327814,0.005234098173351425,0.0199
Ago1,-0.3309470840204378,0.1865423917528611,0.7590526913852926,0.7292224592317331,0.11972807550952623,0.0114210526315789
Sox5,-0.890052664395609,0.0113387639467826,0.2388608163144138,1.9454342858619682,0.6218550878145592,0.0105328639977769
Hspb8,-0.1547265288431882,0.4388558153064471,0.9008696265942449,0.3576781424053344,0.04533805535562132,0.0107429408037628
Fmod,-0.917039537469343,0.000202734391365,0.0164635031910082,3.6930725724065403,1.7834777478208985,0.0107027246955137
Nop53,-0.0017719030022096,0.9940020997433404,0.9998842995113936,0.0026126981922410205,5.0250990843439884e-05,0.010544521839508
Mrps27,-0.0612154589282412,0.8416951019642931,0.9850785834485394,0.07484520008567803,0.006529122805170799,0.0102509578019215
Gcn1,-0.1600921933394191,0.5504192704522113,0.934635464880082,0.2593063696407226,0.029357743631095754,0.0162457027401182
Ddx24,-0.0218080632702868,0.9277491152632404,0.9920576164804584,0.03256945113867898,0.0034631042642791886,0.0103779219713188
Pcca,-0.066543966787725,0.7699622155469346,0.974786149675392,0.11353058649257806,0.011090650150303414,0.0104224892740047
