Gene,Betweenness Centrality
Nckap1l,0.0
Tec,0.0
Txk,0.0
Usp14,0.0
Psmb1,0.0
Psmc6,0.0
Psma4,0.0
Psmd12,0.0
Psma5,0.0
Psmc2,0.0
Psmd3,0.0
Psmc4,0.0
Psmg2,0.0
Psme4,0.0
Psmb6,0.0
Psmb8,0.0
Psmd8,0.0
Psma2,0.0
Psmd1,0.0
Psma8,0.0
Ubtf,0.0
Slc35b4,0.0
Fgf11,0.0
Ak1,0.0
Kitl,0.0
Angpt2,0.0
Crk,0.0
Ptpru,0.0
Tomm7,0.0
Tomm20l,0.0
Tomm5,0.0
Samm50,0.0
Mtx3,0.0
Tomm20,0.0
Pan3,0.0
Idh1,0.0
Idh3g,0.0
Aldh5a1,0.0
Me3,0.0
Mdh1,0.0
Me1,0.0
Acacb,0.0
Acat3,0.0
Ireb2,0.0
Mmut,0.0
Ddo,0.0
Idh2,0.0
Pcx,0.0
Me2,0.0
Acaca,0.0
Acat1,0.0
Ak5,0.0
Ak2,0.0
Psma6,0.0
Psma7,0.0
Psmc5,0.0
Adrm1,0.0
Bloc1s4,0.0
Pi4k2a,0.0
Mipol1,0.0
Txndc5,0.0
Hps3,0.0
Hps6,0.0
Hps1,0.0
Bloc1s3,0.0
Ltbr,0.0
Tnfrsf14,0.0
Pth2,0.0
Pth2r,0.0
Cngb1,0.0
Cngb3,0.0
Cnga4,0.0
Gnal,0.0
Ergic2,0.0
Vps45,0.0
Nr3c1,0.0
Thrb,0.0
Vdr,0.0
Thra,0.0
Nr1h2,0.0
Helz2,0.0
Hcrt,0.0
Tshb,0.0
Trhr,0.0
Trhr2,0.0
Pmch,0.0
Hps4,0.0
Hps5,0.0
Dtnbp1,0.0
Psmc3,0.0
Psmb9,0.0
Psmd13,0.0
Gm973,0.0
Psme2,0.0
Psmb10,0.0
Psmb2,0.0
Psmd7,0.0
Psmd11,0.0
Psma3,0.0
Psme1,0.0
Uchl5,0.0
Psma1,0.0
Psmc1,0.0
Psmb7,0.0
Slc30a9,0.0
Psmd6,0.0
Mpnd,0.0
Sem1,0.0
Pomp,0.0
Psmb5,0.0
Psmb3,0.0
Psme2b,0.0
Psmd4,0.0
Timp2,0.0
Slc39a13,0.0
Slc39a4,0.0
Slc30a6,0.0
Slc39a1,0.0
Angpt1,0.0
Sh2b3,0.0
Vegfc,0.0
Pwwp4d,0.0
Pafah1b2,0.0
Lif,0.0
Il17d,0.0
Osm,0.0
Cntf,0.0
Il11,0.0
Cntfr,0.0
Ctf1,0.0
Akap7,0.0
Tlk1,0.0
Tlk2,0.0
Hat1,0.0
Nasp,0.0
Hspa13,0.0
Hspa14,0.0
Hspa2,0.0
Dnajc3,0.0
Dnaja1,0.0
Hspa4l,0.0
St13,0.0
Rnf212,0.0
Tex11,0.0
Ccnb1ip1,0.0
Pwwp3b,0.0
Pwwp4a,0.0
Pwwp4b,0.0
Fdx1,0.0
Pwwp4c,0.0
Chchd3,0.0
Lpcat2b,0.0
Lpcat2,0.0
Lpcat1,0.0
Stxbp1,0.0
Blmh,0.0
Flg,0.0
Tgm3,0.0
Slc1a1,0.0
Rora,0.0
Slc1a2,0.0
Mutyh,0.0
Ung,0.0
Ogg1,0.0
Fbxl14,0.0
Mlxip,0.0
Mlx,0.0
Tbl2,0.0
Stxbp5,0.0
Pafah2,0.0
Kcnb1,0.0
Stxbp2,0.0
Txlna,0.0
Syt5,0.0
Rab3a,0.0
Stxbp5l,0.0
Syn2,0.0
Syt1,0.0
Cplx3,0.0
Cplx2,0.0
Cplx1,0.0
Cacna1b,0.0
Agrn,0.0
Pwwp3a,0.0
Fdx2,0.0
Slamf1,0.0
Cyp4v3,0.0
Tm9sf1,0.0
Mvb12b,0.0
Dcun1d1,0.0
Cul2,0.0
Dcun1d2,0.0
Uba6,0.0
Cand1,0.0
Dcun1d5,0.0
Dcun1d3,0.0
Rnf7,0.0
Tes3-ps,0.0
Snx12,0.0
Rab7,0.0
Snx1,0.0
Vps26a,0.0
Snx5,0.0
Vps26b,0.0
Dctn1,0.0
Snx8,0.0
Vps29,0.0
Snx27,0.0
Ankfy1,0.0
Snx3,0.0
Vps35,0.0
Snx32,0.0
Tbc1d5,0.0
Mthfr,0.0
Aldh18a1,0.0
Psat1,0.0
Hgs,0.0
Stambp,0.0
Trim24,0.0
Igfbp1,0.0
Cyp4f40,0.0
Cyb5a,0.0
Cyp46a1,0.0
Cyp4f37,0.0
Cyb5b,0.0
Cyp4a31,0.0
Cyp4f17,0.0
Sult2a2,0.0
Cyp3a41b,0.0
Cyp2b9,0.0
Hsd3b8,0.0
Igf2r,0.0
Insrr,0.0
Gnaz,0.0
Zfp809,0.0
Grb10,0.0
Ptpn1,0.0
Fcer2a,0.0
Atp4b,0.0
Lhpp,0.0
Ppa2,0.0
Ppa1,0.0
Zfp354c,0.0
Zfp708,0.0
Chd3,0.0
Zfp445,0.0
Zfp746,0.0
Smarcad1,0.0
Guf1,0.0
Ccdc12,0.0
Fcgr2b,0.0
Cflar,0.0
Scly,0.0
Sephs1,0.0
Sephs2,0.0
Kyat1,0.0
Txnrd2,0.0
Kyat3,0.0
Txnrd1,0.0
Cth,0.0
Fas,0.0
Tnfrsf10b,0.0
Tnfsf10,0.0
Tnfrsf25,0.0
Pdcd1lg2,0.0
Serpinb1a,0.0
Cd274,0.0
Gzma,0.0
Il10rb,0.0
Serpinb5,0.0
Il33,0.0
Serpinb9,0.0
Serpinb9f,0.0
Cd40lg,0.0
Serpinb1b,0.0
Serpinb8,0.0
Serpinb1c,0.0
Il15ra,0.0
Kcnn1,0.0
Kcnn2,0.0
Kcnn4,0.0
Trpc1,0.0
Rad9a,0.0
Smarcal1,0.0
Primpol,0.0
Rad1,0.0
Tubg2,0.0
Tubgcp4,0.0
Tubgcp5,0.0
Mzt1,0.0
Tubgcp6,0.0
Tubg1,0.0
Tubgcp2,0.0
Mzt2,0.0
Nlrp6,0.0
Nlrc4,0.0
Naip2,0.0
Dhx33,0.0
Naip5,0.0
Gsdmd,0.0
Naip6,0.0
D1Pas1,0.0
Aim2,0.0
Kdm5c,0.0
Eif4e,0.0
Dhx29,0.0
Stat4,0.0
Il13ra1,0.0
Serpinb7,0.0
Upb1,0.0
Trdmt1,0.0
Dpf2,0.0
Bcl7a,0.0
Pbrm1,0.0
Bcl11b,0.0
Phf10,0.0
Arid2,0.0
Bcl7c,0.0
Ss18,0.0
Cd79b,0.0
Fcrla,0.0
Epn3,0.0
Sla2,0.0
Nsun4,0.0
Cd1d1,0.0
Mettl2,0.0
Hoxa1,0.0
Ccr1l1,0.0
Pnpo,0.0
Cyp26b1,0.0
Asmt,0.0
Adh4,0.0
Sdr16c5,0.0
Rdh5,0.0
Cyp26c1,0.0
Acsf3,0.0
Dhrs3,0.0
Bicral,0.0
Bcl11a,0.0
Bcl7b,0.0
Ss18l1,0.0
Ifngr1,0.0
Crlf2,0.0
Il9r,0.0
Serpinb9g,0.0
Il21,0.0
Serpinb9e,0.0
Lta,0.0
Il4ra,0.0
Serpinb9d,0.0
Il10ra,0.0
Socs1,0.0
Cd276,0.0
Serpinb3c,0.0
Serpinb9c,0.0
Hand2,0.0
Il21r,0.0
Il5ra,0.0
Il2rg,0.0
Arg1,0.0
Tslp,0.0
Pxmp2,0.0
Phox2a,0.0
Aoc2,0.0
Mmp11,0.0
Brd7,0.0
Rad9b,0.0
Rad51b,0.0
Top3b,0.0
Rplp2,0.0
Usp22,0.0
Atxn7l3,0.0
Rab5a,0.0
Rabgef1,0.0
Eea1,0.0
Rplp2-ps1,0.0
Serbp1,0.0
Ifi35,0.0
Cul7,0.0
Sec61g,0.0
Rpl10-ps3,0.0
Rplp0,0.0
Rpl13a,0.0
Rmi2,0.0
Hbs1l,0.0
Tex48,0.0
Rpl12,0.0
Rpl10l,0.0
Rpl36,0.0
Gm49804,0.0
Arl6ip1,0.0
Gm20379,0.0
Aknad1,0.0
Srp68,0.0
Eef1b2,0.0
Eef1g,0.0
Kat2a,0.0
Supt7l,0.0
Dr1,0.0
Maml1,0.0
Gnpda2,0.0
Gaa,0.0
Aadat,0.0
Kynu,0.0
Afmid,0.0
Acmsd,0.0
Kmo,0.0
Fbln5,0.0
Tcl1b3,0.0
Tcl1b2,0.0
Tcl1,0.0
Mtcp1,0.0
Rbpjl,0.0
Kat14,0.0
Maml2,0.0
Atxn7,0.0
Eny2,0.0
Tada2b,0.0
Mbip,0.0
Supt20,0.0
Taf5l,0.0
Taf6l,0.0
Yeats2,0.0
Maml3,0.0
Zzz3,0.0
Rpl35,0.0
Hmgn1,0.0
Nmd3,0.0
Rpl8,0.0
Rpl41,0.0
Srp19,0.0
Rplp1,0.0
Rpl22l1,0.0
Gm6525,0.0
Rsad1,0.0
Tektl1,0.0
Rpl36a,0.0
Rpl27rt,0.0
Pelo,0.0
Edf1,0.0
Eif5a2,0.0
Rpl36al,0.0
Npsr1,0.0
Srp9,0.0
Rpl35rt,0.0
Chmp7,0.0
Chmp5,0.0
Mlkl,0.0
Vps4a,0.0
Vps4b,0.0
Ist1,0.0
Rad17,0.0
Rfwd3,0.0
Rmi1,0.0
Rpl10,0.0
Eef2,0.0
Ptma,0.0
Rps18-ps6,0.0
Hmgn2,0.0
Rpl9-ps6,0.0
Rpl10a,0.0
Rpl39l,0.0
Gm5244,0.0
Ccdc124,0.0
Dock4,0.0
Zfp593,0.0
Rpl22,0.0
Mrnip,0.0
Nacad,0.0
Eif5a,0.0
Btf3,0.0
Hmgn2-ps,0.0
Tpt1,0.0
Rps27,0.0
Habp4,0.0
Rpl9,0.0
Rpl39,0.0
Srp72,0.0
Gm6133,0.0
Ppia,0.0
Rpl17,0.0
Gm45713,0.0
Rsrc1,0.0
Dhrs9,0.0
Dhrs4,0.0
Sis,0.0
Madcam1,0.0
Dnmt3l,0.0
Ehmt2,0.0
Ckm,0.0
Grip1,0.0
Dll4,0.0
Sp3,0.0
Usf1,0.0
Usf2,0.0
Tbpl2,0.0
Pou2f1,0.0
Tbpl1,0.0
Itga9,0.0
Tma16,0.0
Apbb3,0.0
Surf6,0.0
Rrp1,0.0
Rrp1b,0.0
Actg2,0.0
Smtn,0.0
Tagln,0.0
Myh11,0.0
Lmod1,0.0
Fbxo4,0.0
Vps52,0.0
Vps51,0.0
Eipr1,0.0
Usp7,0.0
Dnmt3b,0.0
Foxi1,0.0
Gjb2,0.0
Inpp4b,0.0
Pip5kl1,0.0
Pip4p2,0.0
Sh3bp1,0.0
Agpat1,0.0
Cds2,0.0
Lpin3,0.0
Plpp4,0.0
Agk,0.0
Mboat7,0.0
Gpam,0.0
Cds1,0.0
Agpat4,0.0
Agpat2,0.0
Gpat2,0.0
Gnpat,0.0
Gpd2,0.0
Gpd1l,0.0
Plpp5,0.0
Lpin2,0.0
Gpd1,0.0
Agpat5,0.0
Gpat4,0.0
Lclat1,0.0
Kcnj10,0.0
Vps53,0.0
Tars1,0.0
Suox,0.0
Ets1,0.0
Kpna6,0.0
Pom121,0.0
Ipo8,0.0
H1f0,0.0
Kpna7,0.0
Nup62,0.0
Ipo7,0.0
Kpna2rt,0.0
Nup107,0.0
Nup214,0.0
Snupn,0.0
Nup93,0.0
Prdm1,0.0
Aars2,0.0
Hlx,0.0
Trp53i13,0.0
Mrpl57,0.0
Mrps30,0.0
Mrpl15,0.0
Mrpl51,0.0
Mrpl39,0.0
Mrps31,0.0
Mrpl53,0.0
Mrps34,0.0
Mrps18b,0.0
Mrpl18,0.0
Nup153,0.0
Nup54,0.0
Kpna3,0.0
Mtdh,0.0
Wbp4,0.0
Mfap1a,0.0
Ubl5,0.0
Mfap1b,0.0
Smu1,0.0
Actmap,0.0
Upf3a,0.0
Dcp1a,0.0
Smg8,0.0
Pnrc2,0.0
Upf2,0.0
Cct6b,0.0
Stk24,0.0
Pdcl3,0.0
Dnajc9,0.0
Bbs10,0.0
Zpbp,0.0
Cct8l1,0.0
Pfdn1,0.0
Traf3ip3,0.0
Cct8,0.0
Pfdn5,0.0
Cttnbp2,0.0
Zpbp2,0.0
Ganab,0.0
Rab8b,0.0
Pik3c2g,0.0
Inpp4a,0.0
Ranbp10,0.0
Sec16b,0.0
Sec24c,0.0
Preb,0.0
Sec23b,0.0
Klhl12,0.0
Sec16a,0.0
Sec24a,0.0
Mkln1,0.0
Armc8,0.0
Maea,0.0
Ypel5,0.0
Gid4,0.0
Wdr26,0.0
Rab35,0.0
Gid8,0.0
Mfsd10,0.0
Rho,0.0
Sag,0.0
Cpa6,0.0
Mks1,0.0
Tctn1,0.0
Ubxn1,0.0
Tmem216,0.0
Tmem17,0.0
Faf1,0.0
Tmem231,0.0
Sec23a,0.0
Sec24d,0.0
Sec31a,0.0
Gorasp1,0.0
Rdh11,0.0
Pdxp,0.0
Phospho2,0.0
Pdxk,0.0
Hsd17b6,0.0
Rdh12,0.0
Nnmt,0.0
Adh7,0.0
Hnrnpm,0.0
Hnrnpc,0.0
Hnrnph1,0.0
Ilf3,0.0
Anxa11,0.0
Ager,0.0
Cd209a,0.0
Cd209e,0.0
Cd209b,0.0
Tmbim6,0.0
Atf6,0.0
Sec31b,0.0
Sar1a,0.0
Mia3,0.0
Sar1b,0.0
Pef1,0.0
Yipf5,0.0
B9d1,0.0
Tmem67,0.0
Slc46a1,0.0
Col16a1,0.0
Aldh1l2,0.0
Cad,0.0
Hal,0.0
Ass1,0.0
Mthfsl,0.0
Mthfs,0.0
Asrgl1,0.0
Amdhd1,0.0
Aldh1l1,0.0
C8a,0.0
Uroc1,0.0
Mthfd2l,0.0
Asns,0.0
Amt,0.0
Mtfmt,0.0
Usp39,0.0
Rbm42,0.0
Inpp5b,0.0
Pik3c2b,0.0
Inpp5f,0.0
Clint1,0.0
Pip4p1,0.0
Inpp5e,0.0
Sacm1l,0.0
Clcn5,0.0
Mthfd1l,0.0
Col14a1,0.0
Slc19a1,0.0
Col15a1,0.0
Nox4,0.0
Col6a3,0.0
Gp6,0.0
Col4a2,0.0
Galp,0.0
Cfd,0.0
C4b,0.0
Cfb,0.0
Ptp4a3,0.0
Ptp4a2,0.0
Nin,0.0
Pcm1,0.0
Dynll1,0.0
Plk4,0.0
Dync1i2,0.0
Dync1li2,0.0
Cdk5rap2,0.0
Cntln,0.0
Cenpj,0.0
Cep192,0.0
Sass6,0.0
Cetn1,0.0
Dync1li1,0.0
Arl13b,0.0
Col11a1,0.0
Adpgk,0.0
Pfkfb3,0.0
Mrpl37,0.0
Sort1,0.0
Zfp110,0.0
Rtn4r,0.0
Ntf5,0.0
Ntf3,0.0
Klk1b4,0.0
Omg,0.0
Prdm4,0.0
Mag,0.0
Maged1,0.0
Ndn,0.0
Lingo1,0.0
Rtn4,0.0
Ngf,0.0
Gpbar1,0.0
Zfp369,0.0
Ryk,0.0
Yes1,0.0
Arpc1b,0.0
Wipf1,0.0
Nckap1,0.0
Arpc5l,0.0
Pfn2,0.0
Arpc3,0.0
Arpc1a,0.0
Gmfb,0.0
Actr3b,0.0
Sorcs2,0.0
Bex3,0.0
Cox7b,0.0
Ndufc1,0.0
Atp5mf,0.0
ND5,0.0
Cox8b,0.0
Cox6b2,0.0
ND2,0.0
Pmpca,0.0
Atp5pd,0.0
Cox6c,0.0
Aicda,0.0
Ndufb3,0.0
Cox7a2,0.0
Ndufb11,0.0
Coa6,0.0
Uqcr11,0.0
Cox6b1,0.0
Cox4i2,0.0
Apobec3,0.0
Ndufb7,0.0
Atp5me,0.0
ND3,0.0
ND6,0.0
Ndufa4,0.0
Cox7a1,0.0
Ndufa10,0.0
COX1,0.0
Arpc4,0.0
Brk1,0.0
Il18,0.0
Rbl2,0.0
Fahd1,0.0
Gpt2,0.0
Nfu1,0.0
Tmem127,0.0
Sdhaf2,0.0
Gpt,0.0
Sdhaf1,0.0
Phex,0.0
Dmp1,0.0
Cyp27b1,0.0
Cyp24a1,0.0
Galnt3,0.0
Ccnd3,0.0
Gmfg,0.0
Rbl1,0.0
Cdkn2d,0.0
Cdkn2b,0.0
Cdkn1c,0.0
Cdk6,0.0
Cdc25a,0.0
Cdkn2c,0.0
Cd68,0.0
Ccrl2,0.0
Spp1,0.0
Cxcl17,0.0
Ccr4,0.0
Dnaaf6rt,0.0
Prkd3,0.0
Itgad,0.0
Jam3,0.0
Abi1,0.0
Baiap2,0.0
Pfn1,0.0
Actr3,0.0
Wasf2,0.0
Whamm,0.0
Arpc5,0.0
Nckipsd,0.0
Pfn4,0.0
Gpr55,0.0
Rasa2,0.0
Agtr1b,0.0
Arhgef1,0.0
Lpar6,0.0
Adgrg1,0.0
F2r,0.0
Adra1b,0.0
Adra1a,0.0
Avpr1b,0.0
Lpar4,0.0
Avpr1a,0.0
Ednra,0.0
Adra1d,0.0
Lpar3,0.0
Prkd2,0.0
Yjefn3,0.0
COX3,0.0
Atp5pf,0.0
Ric8a,0.0
Rxfp3,0.0
Ccdc88a,0.0
Rgs8,0.0
Rgs1,0.0
Mmp24,0.0
Rasd1,0.0
Mmp15,0.0
Ptger1,0.0
Rgs10,0.0
Gnb3,0.0
Mtnr1b,0.0
Rgs16,0.0
Gnat3,0.0
Higd1a,0.0
P2ry12,0.0
Gng2,0.0
Plcb4,0.0
Rgs19,0.0
Gabbr2,0.0
Mmp25,0.0
Rgs18,0.0
Oprd1,0.0
Adora1,0.0
Mmp16,0.0
Casr,0.0
Gpsm1,0.0
Adrb2,0.0
Gng4,0.0
Gngt1,0.0
Oxtr,0.0
Gnb4,0.0
Htr1f,0.0
Grm2,0.0
Rxfp1,0.0
Aplnr,0.0
Ednrb,0.0
Rgs9,0.0
Mmp17,0.0
Ptger2,0.0
Gabbr1,0.0
Cnr1,0.0
Plcb3,0.0
Rgs12,0.0
Plcb1,0.0
Rxfp4,0.0
Gpsm2,0.0
Htr1d,0.0
Npy1r,0.0
Plcb2,0.0
Gng11,0.0
Gng3,0.0
S1pr1,0.0
Ptger3,0.0
Drd3,0.0
Htr5a,0.0
Htr1b,0.0
Pbsn,0.0
Sbp,0.0
Fgb,0.0
Fgg,0.0
Pzp,0.0
Gp1ba,0.0
Apoc3,0.0
Cavin1,0.0
Ndufa1,0.0
Cox4i1,0.0
Ndufb11b,0.0
CYTB,0.0
Cox8a,0.0
Cox7c,0.0
Cox6a2,0.0
Trir,0.0
2310022B05Rik,0.0
Cox7b2,0.0
Cycs,0.0
Ndufa7,0.0
Ndufb1,0.0
Atp5mg,0.0
Cox15,0.0
Atp5pb,0.0
Cox6a1,0.0
ND4L,0.0
Slc25a3,0.0
Atp5mk,0.0
Lcat,0.0
Apoc2,0.0
Hoxb9,0.0
Proc,0.0
Btg2,0.0
Tm4sf19,0.0
Gins1,0.0
Mcmdc2,0.0
Atad5,0.0
Gins3,0.0
Chek1,0.0
Ticrr,0.0
Chtf18,0.0
Rfc3,0.0
Dbf4,0.0
Dtl,0.0
Pole2,0.0
Cdc7,0.0
Serpinc1,0.0
Apoc2l,0.0
Ahsg,0.0
Hrg,0.0
Hpx,0.0
Ambp,0.0
Itih4,0.0
Lrp8,0.0
Apom,0.0
Pltp,0.0
Apoc1,0.0
Cxcr6,0.0
Ccl4,0.0
Pgm2,0.0
Plin4,0.0
Pak6,0.0
Ywhag,0.0
Ywhae,0.0
Ywhah,0.0
Pak5,0.0
Pak4,0.0
Ywhaq,0.0
Pebp1,0.0
Ksr1,0.0
Btnl4,0.0
Abhd5,0.0
Ermap,0.0
Btnl6,0.0
Smad9,0.0
Btnl1,0.0
Btn2a2,0.0
Pnpla2,0.0
Btn1a1,0.0
Btnl9,0.0
Pdgfd,0.0
Pdgfa,0.0
Mcmbp,0.0
Smc4,0.0
Tonsl,0.0
Lrr1,0.0
Mms22l,0.0
Lsp1,0.0
Tsc22d3,0.0
Plk3,0.0
Pak3,0.0
Pax7,0.0
Myf6,0.0
Smarcd1,0.0
Fabp4,0.0
Ucp1,0.0
Scd1,0.0
Prdm16,0.0
Zfp467,0.0
Actl6b,0.0
Smarca2,0.0
Dpf3,0.0
Esrra,0.0
Cebpd,0.0
Smarcd2,0.0
Zfp638,0.0
Smarcc2,0.0
Per2,0.0
Smarce1,0.0
Dpf1,0.0
Smarcd3,0.0
Cpt1a,0.0
Ebf2,0.0
Retn,0.0
Arid1b,0.0
Prkcd,0.0
Rfc5,0.0
Bmp10,0.0
Xcr1,0.0
Pmm2,0.0
Exosc6,0.0
Dis3l2,0.0
Mphosph6,0.0
Pfkl,0.0
Fbp1,0.0
Pfkfb4,0.0
Galm,0.0
Ldha,0.0
Pmm1,0.0
Sord,0.0
Tigar,0.0
Gnpnat1,0.0
Pfkfb2,0.0
Gdf2,0.0
Lct,0.0
Fbp2,0.0
Pfkp,0.0
Gfpt1,0.0
Gfpt2,0.0
Mpi,0.0
Pfkm,0.0
Ganc,0.0
Mgam,0.0
Fcsk,0.0
Amdhd2,0.0
Gnpda1,0.0
Dis3l,0.0
Dis3,0.0
Ripor2,0.0
Spn,0.0
Smad5,0.0
Cyth2,0.0
Ncdn,0.0
Cers1,0.0
Gdf3,0.0
Gdf10,0.0
Cfc1,0.0
Nodal,0.0
Cripto,0.0
Zp1,0.0
Zp2,0.0
Foxl2,0.0
Sry,0.0
Sox5,0.0
Dmrt1,0.0
Gata4,0.0
Sox6,0.0
Fscn2,0.0
Myo7a,0.0
Pls1,0.0
Epb41l1,0.0
Clic5,0.0
Tprn,0.0
Grxcr2,0.0
Twf1,0.0
Etv1,0.0
Tmprss4,0.0
Ace2,0.0
Ctnna2,0.0
Nt5m,0.0
Nt5c3b,0.0
Ampd1,0.0
Ampd2,0.0
Nt5c,0.0
Glra3,0.0
Glrb,0.0
Mnt,0.0
Icam4,0.0
Icam5,0.0
Cd53,0.0
Cbll1,0.0
Flot2,0.0
Itgb1bp1,0.0
Syna,0.0
Zeb2,0.0
Numb,0.0
S100a8,0.0
Nf2,0.0
Synb,0.0
Twist1,0.0
Vim,0.0
Cldn1,0.0
Numbl,0.0
Ctnna3,0.0
Klk7,0.0
Nt5el,0.0
Guk1,0.0
Robo1,0.0
Cited2,0.0
Ccr10,0.0
Adgre1,0.0
Cx3cl1,0.0
Ackr1,0.0
Ackr2,0.0
Crp,0.0
Il1rn,0.0
Cxcl15,0.0
Ccl8,0.0
Il1rapl1,0.0
Pi4kb,0.0
Nalf1,0.0
Unc79,0.0
Gch1,0.0
Chat,0.0
Slc18a2,0.0
Gdnf,0.0
Phox2b,0.0
Pnmt,0.0
Scnn1b,0.0
Nedd4l,0.0
Scnn1a,0.0
Sgk1,0.0
Robo2,0.0
Lhx9,0.0
Slc25a4,0.0
Ckmt2,0.0
Vdac3,0.0
Bckdha,0.0
Bckdk,0.0
Hibadh,0.0
Ola1,0.0
Hba-a2,0.0
Eif2d,0.0
G3bp2,0.0
Rasgrp1,0.0
Ighmbp2,0.0
Shoc2,0.0
Plce1,0.0
Nf1,0.0
Trappc2l,0.0
Trappc9,0.0
Trappc6b,0.0
Trappc1,0.0
Trappc5,0.0
Trappc2b,0.0
Trappc3l,0.0
Trappc8,0.0
Trappc2,0.0
Trappc12,0.0
Trappc11,0.0
Trappc13,0.0
Trappc3,0.0
Pdcd10,0.0
Bcat2,0.0
Ogdhl,0.0
Bcl6b,0.0
Ppm1k,0.0
Cyp4a30b,0.0
Cyp4f13,0.0
Cyp2j6,0.0
Cyp2j8,0.0
Cyp2j9,0.0
Cyp2j12,0.0
Alox12e,0.0
Cyp4a32,0.0
Cyp4a29,0.0
Cyp2j13,0.0
Cyp2j11,0.0
Cxcl14,0.0
Ccl21f,0.0
Ccl21a,0.0
Ccl25,0.0
Ppbp,0.0
Ccl1,0.0
Ccl28,0.0
Acss3,0.0
Abat,0.0
Acad8,0.0
Pccb,0.0
Echdc1,0.0
Bckdhb,0.0
Pcca,0.0
Mrpl50,0.0
Mrpl38,0.0
Blnk,0.0
Stx1b,0.0
Bet1l,0.0
Vps33a,0.0
Vamp1,0.0
Bnip1,0.0
Scfd1,0.0
Nsf,0.0
Snap47,0.0
Vti1b,0.0
Vps39,0.0
Stx3,0.0
Ptar1,0.0
Vps16,0.0
Stx17,0.0
Stx18,0.0
Napb,0.0
Gosr2,0.0
Vamp8,0.0
Vamp3,0.0
Stx11,0.0
Gm45785,0.0
Snap23,0.0
Gosr1,0.0
Use1,0.0
Snap25,0.0
Stx7,0.0
Rabggtb,0.0
Vps33b,0.0
Ago3,0.0
Drosha,0.0
Dgcr8,0.0
Foxf1,0.0
Foxa2,0.0
Lrp2,0.0
Disp2,0.0
Disp1,0.0
Taf7,0.0
Snapc3,0.0
Alkbh8,0.0
Alkbh4,0.0
Gfra2,0.0
Gfra3,0.0
Gfra1,0.0
Xpo4,0.0
Tnpo1,0.0
Xpot,0.0
Naa15,0.0
Naa35,0.0
Naa30,0.0
Naa25,0.0
Naa40,0.0
Naa50,0.0
Naa10,0.0
Naa16,0.0
Tarbp2,0.0
Ago4,0.0
Snap29,0.0
Vti1a,0.0
Wnt7a,0.0
Grik2,0.0
Efl1,0.0
Mrrf,0.0
Mrps28,0.0
Tha1,0.0
Dao,0.0
Sardh,0.0
Gatm,0.0
Alas1,0.0
Pipox,0.0
Dmgdh,0.0
Gria4,0.0
Pdyn,0.0
Grik4,0.0
Cecr2,0.0
Cacng2,0.0
Grik1,0.0
Grin3b,0.0
P2rx7,0.0
Grin3a,0.0
Grin2a,0.0
P2rx6,0.0
Gria1,0.0
Abcc6,0.0
Wnt2b,0.0
Wnt5b,0.0
Wnt7b,0.0
Mrps6,0.0
Tsfm,0.0
Sec61a2,0.0
Gm49711,0.0
Ddx21,0.0
Dek,0.0
Mybbp1a,0.0
Baz1a,0.0
Bptf,0.0
Smarca1,0.0
Rsf1,0.0
Tmed9,0.0
Ppp2r2d,0.0
Ppme1,0.0
Ppp2r2a,0.0
Ppp2r2b,0.0
Ppp4c,0.0
Pex26,0.0
Pex5,0.0
Pex16,0.0
Zfand6,0.0
Pex10,0.0
Pex14,0.0
Pex1,0.0
Pex7,0.0
Pex12,0.0
Gfm1,0.0
Sec61a1,0.0
Mtif2,0.0
Hhip,0.0
Ltbp2,0.0
Smad7,0.0
Cox14,0.0
Kxd1,0.0
Snx33,0.0
Snx18,0.0
Amph,0.0
Dnm2,0.0
Rfx2,0.0
Foxj1,0.0
Ccar2,0.0
Ndufb2,0.0
Foxred1,0.0
Ndufa4l2,0.0
Ndufaf2,0.0
Tk2,0.0
A2m,0.0
Dguok,0.0
Tk1,0.0
Dctd,0.0
Dtymk,0.0
Ada,0.0
Dctpp1,0.0
Tymp,0.0
Bmp8a,0.0
Nbl1,0.0
Abraxas1,0.0
Uimc1,0.0
Abraxas2,0.0
Borcs7,0.0
Borcs6,0.0
Borcs5,0.0
Bcan,0.0
Tcn2,0.0
Pds5a,0.0
Tex12,0.0
Syce1,0.0
Rad21l,0.0
Hormad2,0.0
Stag3,0.0
Sycp2,0.0
Spo11,0.0
Smc1b,0.0
Ppp2r5e,0.0
Ppp2r5c,0.0
Syce2,0.0
Pds5b,0.0
Sycp3,0.0
Ppp2r5b,0.0
Wapl,0.0
Sycp1,0.0
Hormad1,0.0
Ppp2r5a,0.0
Stra8,0.0
Pdcd6ip,0.0
Ptpn23,0.0
Ptprz1,0.0
Cspg5,0.0
Babam2,0.0
Spry2,0.0
Ube2v2,0.0
Luc7l3,0.0
Trip6,0.0
Vangl2,0.0
Ube3a,0.0
Llgl2,0.0
Dlg2,0.0
Tjp2,0.0
Dlg5,0.0
Llgl1,0.0
Arhgef7,0.0
Uck2,0.0
Uckl1,0.0
Gsn,0.0
Pikfyve,0.0
Pcyox1,0.0
Gas6,0.0
Mfge8,0.0
Pros1,0.0
Nrros,0.0
Aspn,0.0
Lefty2,0.0
Ltbp3,0.0
Lrrc32,0.0
Ltbp4,0.0
Tgfbr3,0.0
Lefty1,0.0
