gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,Acute-log10(p_value),Acute-log10(padj),np_score
Ywhah,-0.024913139524525,0.8871523101723776,0.979062989405082,0.05200181219890078,0.009189366346979998,0.0108349712989537
Sart3,-0.095428151603129,0.6788573083450056,0.9273811821024172,0.16822150217133902,0.03274172081027764,0.0101622671217029
Nars2,-0.2901304692868875,0.2055770830190443,0.6539257126433027,0.6870253005381269,0.1844715856536669,0.0111169138555906
Slc35b4,-0.1043037487490046,0.5705341078147073,0.8937372722646487,0.24371838736682533,0.04879012994564814,0.010314512982406
Fis1,0.3014088277416139,0.1592243046800961,0.5862947226655122,0.7979906389677008,0.2318840149531221,0.0128065003352337
Plod1,-0.1197338110050242,0.4829760592032285,0.8583344033820577,0.3160743963988417,0.06634347992579241,0.01198
Atp6ap1,0.0375882388214257,0.8132823479320499,0.9638871663755576,0.08975865383891588,0.015973802081120047,0.0105573105897962
Ccl9,0.2123527685593092,0.8686536698595089,0.9755025654889524,0.06115334121399857,0.010771584110334144,0.0105563095549033
Hars2,0.2130318817192743,0.3319113043700877,0.7706923476943532,0.47897795596154996,0.11311895315959303,0.0122609919811896
Mdh2,0.001146834741488,0.9946670853228096,0.9990383715429368,0.002322253124110592,0.00041783086378195395,0.0104609031266952
Scn1b,-0.070929165459917,0.9346280796285088,0.987264692833248,0.029361175329119433,0.005566394214441144,0.0101324204303692
Atp6v1e1,0.0856789049180802,0.6649384719240852,0.9232788983491164,0.17721853896772463,0.034667090178859036,0.0105573105897962
Nop9,-0.300945817228871,0.2310272106745191,0.6823767153710608,0.6363368653466939,0.16597580094720268,0.0104832340843429
Atp6v0a1,0.5993338177991576,0.0027616608763445,0.0499529997245852,2.5588296525403846,1.3014384268630699,0.0105573105897962
Grb7,0.8034859098116903,0.0005639829518642,0.0150894813735752,3.248734023717379,1.8213256866965848,0.0103737947374464
Noxo1,-0.022123042797243,0.9727015657143382,0.9958637242169384,0.01202038505949271,0.0018000871484159702,0.0100691022625167
Aoc3,0.7594568270353943,0.001712532332292,0.034275111393445,2.76636122035907,1.4650211250875418,0.0113279605968382
Calm3,-0.0233247778244266,0.9097167004585066,0.9821239374352508,0.0410938324955598,0.007833703712144422,0.0147099790329804
Ddx39b,-0.1016363912066044,0.592235068708614,0.8998259532552942,0.2275058797975988,0.04584148483903058,0.0113872696152716
Ptger1,0.1011512414759004,0.5377054202417877,0.8811096264452232,0.2694555856742022,0.054970053905417475,0.0101164315212647
Xab2,0.1360005223328537,0.5088974384367495,0.8682750487093759,0.2933697351663685,0.06134267895374708,0.011798790885959
Cdc37,-0.0415883529003377,0.8278345404710261,0.967403035120866,0.08205645710532389,0.014392554394145893,0.0122939527833693
Ubb,-0.0650292914303702,0.810021569051037,0.962099606986168,0.09150341668291963,0.016779962759415453,0.0123630934916199
Ap4m1,0.3376798862946465,0.3300140529300723,0.7697242700095683,0.4814675662432056,0.11366481957920152,0.0106405615651744
Gyg1,0.263822753980792,0.1599630905644549,0.586819631776856,0.7959802136775349,0.23149536546655192,0.0103134717570662
Sema6a,-0.153966119632487,0.4013474826094019,0.8152321147348744,0.3964794567242691,0.08871872034433664,0.0106319250586086
Ccdc12,-0.0192814965097748,0.9435741764536588,0.9887890107636824,0.0252239533069413,0.004896368904949614,0.0101441270491469
Akt3,0.0176051846248936,0.9202317101809356,0.9849035666432824,0.03610280549925854,0.006606289832252627,0.0105117115506585
Mrpl24,0.2440735442064228,0.3241510497640326,0.764962555696086,0.48925256759497093,0.11635982269287187,0.0111689447744849
Gle1,0.5321792205807178,0.0137678252774859,0.1531956356327338,1.8611346541204457,0.8147536070769111,0.0101562204452094
Polr2i,-0.1699419908409696,0.7936496124386097,0.959112958242754,0.10037119149040008,0.01813024136679146,0.0121557038314308
Esr1,0.1340575461670033,0.7745759165783571,0.9530530499312624,0.11093601039631544,0.02088292449159914,0.0167230251641589
Fbxo5,0.5236106180150616,0.1303626288583858,0.5378898188317492,0.8848468902506264,0.26930667595804425,0.0100920617556893
Hdac2,0.0525646742328024,0.775485826840743,0.9536021258361136,0.11042613515676566,0.020632789443326537,0.0115323224968405
Stxbp5,-0.069641607944812,0.7175822477387572,0.938164761364947,0.14412831383863473,0.027720883723295883,0.0102073780335012
Snx3,0.1327395771900815,0.4707692395494505,0.8521426661234149,0.32719192206133896,0.06948768936093772,0.0105823529411764
Ltv1,-0.5362103451084386,0.0096289388853112,0.1179583284272908,2.0164215697441357,0.9282713904093832,0.0107521603419188
Smpd2,0.3573841238683154,0.0908936831647033,0.4512646094501467,1.0414662978785614,0.34556872480733514,0.0103535714285714
Rev3l,0.0317103974486368,0.8783622228694321,0.9774308770771044,0.05632635089051207,0.00991394571260004,0.0113596071494655
Traf3ip2,0.0062411265432587,0.9900767972445872,0.9982455515659228,0.004331117194383884,0.0007626164551148716,0.010900863346538
Fyn,-0.7721832080139335,0.0001655364139422,0.0057716779983337,3.781106457268036,2.2386979061730856,0.0124772795716066
Lama4,-0.4320882951048669,0.0100031871092117,0.1210990703378332,1.9998616076580178,0.9168591908676731,0.0113294270656049
Prep,-0.4079672909151852,0.0177189176849234,0.1796488423962866,1.7515628094140279,0.7455755769147991,0.012475
Tnfaip3,-0.3305421699286498,0.1271052853715157,0.5304141762416543,0.8958363899655916,0.27538487717257043,0.0102777325094846
Arfgef3,-0.4985673489492707,0.5871000359729481,0.8981308084186298,0.23128789301212963,0.04666040583025585,0.0105823529411764
Asf1a,-0.0468682213505337,0.8120649817822414,0.9634870609166312,0.09040921694074068,0.016154113297309026,0.0149301094216828
Qrsl1,0.2545763608980797,0.3626410615062281,0.7908110087551269,0.44052302270068494,0.10192729357140778,0.010184347711489
Vta1,-0.052861482230637,0.8265943059361223,0.9672874863172168,0.08270759071779848,0.01444443060620044,0.0110254878824327
Echdc1,0.337699467002451,0.3719962093795471,0.7976006179318128,0.42946148553190155,0.09821451823166583,0.0104224892740047
Nts,-1.4802565271887542,0.1837017108038621,0.6219303746042001,0.7358867991148929,0.206258232057908,0.0100000499631638
Lama2,-0.6888254999749907,0.5190217185023067,0.8733902311325136,0.2848144686864975,0.05879166997017475,0.0113294270656049
P4ha1,-0.4273666319961102,0.0782664863311997,0.4182031531163173,1.1064241628100364,0.3786126970662785,0.01099
Zwint,-0.4292340343087967,0.0295502290007152,0.2421694302531033,1.5294391491867325,0.6158806799803582,0.0100920617556893
Ube2d1,0.1378126174079956,0.4919405022870987,0.8622677797470696,0.3080874197751518,0.06435784182408898,0.0104538985840801
Dcn,-1.619354555073766,1.6203294011521068e-12,7.566938303380339e-10,11.790396687580532,9.121079807014421,0.0123766566661397
Cdk1,-0.4511233892870052,0.178649659056436,0.6139986386527065,0.7479978082891359,0.21183259176807162,0.0114320511207158
Atp2b1,-0.0693102365911161,0.6936777405933864,0.9318361611880392,0.15884224134098296,0.03066044016414347,0.0101324204303692
Tmpo,0.148608900640892,0.348650657697797,0.7807573845842684,0.457609511201198,0.10748389942048917,0.0104553498352443
Kitl,0.0452654476686145,0.8114361583002307,0.9630402169322108,0.09074564366104615,0.01635557619110428,0.0101586463947087
Psen1,-0.0868572587505912,0.5809678120233157,0.897131101819765,0.23584792862154336,0.04714408690409845,0.0118487920131162
Sgk1,0.3288993836396681,0.1587333039674551,0.5859688439383067,0.7993319439958668,0.23212547487847096,0.01
Cep290,-0.2608382686755582,0.247700555180397,0.7000807301138801,0.60607302001282,0.15485187624090435,0.0112677433406385
Hbs1l,-0.1426856251244879,0.4318948565550379,0.8334499917818293,0.3646219679438559,0.07912045335817501,0.0100886485952925
Apaf1,-0.5512117789579787,0.0097935413829212,0.1192166400096355,2.0090602372108055,0.9236631224481424,0.01495
Med23,0.0572156907702343,0.7673957109532413,0.9506634740264056,0.1149806324435994,0.021973192040931597,0.0106976186423867
Ahi1,-1.0227747470462922,3.838220098659139e-05,0.0018602135778613,4.415870124730198,2.730437189996273,0.0107727433406385
Arg1,-0.9340947671042644,0.107701986898619,0.4904621955601612,0.967776284713654,0.3093944620706799,0.010018020331725
Nedd1,-0.0607352910188878,0.7956335480373908,0.959112958242754,0.09928691305345226,0.01813024136679146,0.011595
Enpp3,0.2675347338511029,0.4556182318822108,0.8450611849532578,0.3413989056477782,0.07311184569457316,0.0137128840601861
Pde7b,-0.1326417619019669,0.4195701831092974,0.8271629644965391,0.3771953826596338,0.08240891897312932,0.0101530678660937
Ccn2,0.8579437839106882,0.0015720529320515,0.0324188507834242,2.8035328350708695,1.4892023845295628,0.0110194464734144
Stx7,0.1029322912625964,0.5278334593462186,0.8770314005335389,0.2775030833299618,0.05698485722196826,0.0106810160891196
Pex7,0.0996445033523544,0.7117397909391944,0.9366884644034096,0.14767875357415305,0.028404828202516472,0.0107071428571428
Ifngr1,0.0102569757204783,0.9513826526034525,0.9912621228633496,0.021644771717127687,0.0038114883396983055,0.010018020331725
Hal,-1.2182561048978788,0.1072986024786779,0.4896437623415935,0.9694059345088957,0.31011977367679994,0.0100125811933687
Snrpf,0.7623062106417922,0.3197368929948514,0.7632122057778965,0.49520724955980483,0.11735469273320677,0.0118861525513135
Ndufa12,0.0607341206091469,0.8912048734859851,0.9799916367075964,0.05002244725755019,0.0087776305801988,0.0108168090620667
Socs2,0.2830014010394677,0.1707259407574871,0.6045628384682065,0.7677004854939633,0.21855855174008704,0.0103535714285714
Nuak1,0.3825498886030554,0.1347423052643643,0.5430059206209775,0.8704960267100111,0.2651954350907074,0.0104936397071233
Hsp90b1,-0.3589025517828637,0.0230963975394139,0.2104524243606453,1.6364557539070401,0.6768460669205401,0.0112405952377082
Igf1,-2.2007966346393824,5.5349065198851725e-09,1.1373125917060053e-06,8.256889709607456,5.944120152555158,0.0111121894437584
Sirt1,0.2022686526524758,0.2703422060144558,0.7190423301360157,0.5680861466495056,0.1432455418794926,0.0116979358437569
Ddx21,-0.842122204861483,3.813443118641869e-06,0.0002748030455821,5.418682727168068,3.560978458394981,0.01061875
Srgn,0.3018437414278057,0.057673261745337,0.3569303682025438,1.2390254861139278,0.44741650000815414,0.0101034682713879
Vps26a,0.0124818978076992,0.9413083923892316,0.9886729520249644,0.02626806927108716,0.004947347048457037,0.0105823529411764
Sar1a,-0.1432373474848597,0.3432466095931611,0.7786904706520195,0.4643937437991562,0.10863514001884737,0.010396
Ppa1,-1.0976182582964,0.000229055734777,0.0074003730160362,3.6400588304941937,2.1307463890901945,0.01
Pcbd1,-0.1718016059604531,0.7255702787864581,0.9405924938070412,0.13932051539586707,0.026598491368367456,0.0100247847089198
Anapc16,0.161067170100999,0.3519320834558871,0.7839461072221668,0.45354113943730046,0.10571379208662644,0.0100920617556893
Micu1,-0.1321901113421553,0.5020847944174938,0.8650388624359701,0.2992229309868794,0.06296438113360468,0.0155323529411764
Cand1,-0.217317107019894,0.1761218515637025,0.610932266812699,0.7541867574637496,0.21400693669703583,0.010486723270055
Tbk1,0.0137436099177606,0.9388101267345644,0.987969857820522,0.027422234410874834,0.005256305191632446,0.0112420489771541
Pno1,-0.8658671414280302,0.000935877353334,0.0220195509805053,3.02878106179639,1.6571915413441525,0.01020578841907
Plek,-0.6184762646360455,0.5126254934155579,0.8701477562536801,0.2901997996843644,0.060406995338701676,0.0100691022625167
Egfr,-0.9614084048674242,0.2813294951400478,0.7303616836574445,0.5507847331563362,0.13646201889740361,0.0142602907431883
Avpr1a,-4.832169937083694,3.530071243444895e-05,0.0017380807646239,4.45221652964822,2.759930046750679,0.0102493446282198
Vps54,0.0301147887811413,0.877414675023551,0.9770612812366756,0.05679510616488702,0.010078196497913389,0.0121285903930533
Peli1,0.1911287876451741,0.2683717927998695,0.7178175791980533,0.5712631325981422,0.1439859100941333,0.0101294655829128
Apc2,-0.2732373087922665,0.5463853249014984,0.8851043396842964,0.2625009736747829,0.05300552989186862,0.0104076745463394
Dock2,0.4528965268163493,0.5111140693207816,0.869110989573395,0.2914821641547584,0.06092475855556636,0.0103720889238421
Rab1a,-0.0699444841202087,0.6341313012742124,0.9138152928678448,0.19782080912946123,0.039141578221063525,0.0106231834592486
Ptprr,1.0564298913276815,6.048082379373396e-09,1.1949615070323512e-06,8.218382302053207,5.9226460842996875,0.0101115981465223
Actr2,-0.4842328453096146,0.0127809899923025,0.144871775309654,1.8934355052118779,0.8390162178501556,0.01
Ndufs7,0.3756267940703098,0.1674203907413415,0.5983570597668864,0.7761916488090222,0.2230395805437048,0.0106367996823241
Ptprb,0.4614831642696493,0.0148640039924598,0.1616578444091739,1.827864186699261,0.7914032165027189,0.0100944201917219
Kcnmb1,-0.7552079258178728,0.482387966530689,0.8579488186015632,0.31660353448005923,0.06653861944955755,0.0101324204303692
Pwwp3a,0.5227369020775806,0.0332075553892657,0.2603990370687428,1.4787630942910985,0.5843606260812062,0.0100888093264011
Uqcr11,0.2266639093673073,0.5923634181068436,0.8998352036286811,0.22741176953788592,0.04583702023623342,0.0103067996823241
Tcf3,0.3743285536195058,0.0894542230262751,0.4470468198098274,1.0483991520925144,0.34964699024561857,0.0102060183382442
Frs2,-0.0802314187388792,0.6295030250967871,0.9125599990593458,0.20100217853517316,0.03973857190845514,0.0102702311857025
Yeats4,-0.210740454450766,0.3046746171674203,0.7531826315635409,0.5161637258997676,0.12309970339658893,0.0105210526315789
Grb10,0.0550599337774302,0.7209733040514377,0.9388187231716691,0.14208081588777577,0.02741825770887772,0.0101459789897135
Snrpd3,-0.3118494210780531,0.4573771407641475,0.8462039960358881,0.33972554477534317,0.0725249281275816,0.0118861525513135
Ddc,0.8757474790621986,0.0007689646318995,0.0187034366103677,3.114093634872325,1.7280785879130705,0.0119191856860754
Mdm2,-0.2807148571138025,0.1473947420265182,0.5665885050977073,0.8315180086723415,0.2467322406579321,0.0105821330457555
Cabin1,0.052837865178967,0.8025970631004884,0.9593358067798194,0.09550243378930372,0.018029345380255277,0.0120107933320695
Ap3d1,0.222352725451291,0.2037144473308411,0.6524196483407299,0.6909781699513887,0.18547296817519626,0.0102756625847952
Sf3a2,0.3174246318959597,0.4942639943961396,0.8622677797470696,0.3060410253972349,0.06435784182408898,0.011424258696068
Irak3,0.0223457341775056,0.9163424474365696,0.983683021555097,0.037942195285369934,0.007144824502572556,0.010977368863794
Fzr1,0.123981257963159,0.6529745013003208,0.9205076874807212,0.1851037776235214,0.03597258020014479,0.0100920617556893
Ncln,0.0685454280091579,0.7723672388668127,0.9524647129852324,0.11217615576409627,0.021151105142813653,0.0170472691809184
Col6a2,-1.6299553493582324,1.94997158012076e-06,0.0001615645807593,5.709971718220392,3.7916538419944703,0.0108144539877849
Hcfc2,-0.0087619278180694,0.963579125622475,0.994955973532192,0.016112616856724105,0.0021961362141310827,0.0103278852902837
Txnrd1,-0.4417907697901379,0.0491634935392601,0.3271410185377972,1.3083572638873942,0.4852649984987927,0.0111
Aldh1l2,-0.2791034683185058,0.6568418098172581,0.921659758817606,0.1825392109510154,0.035429374108209226,0.0105082039624404
Sumo3,-0.053860191996893,0.7466107912731905,0.9470327124151364,0.12690573721104034,0.023635019332508465,0.010873847892163
Fbxw11,-0.0396053059153784,0.8153958871459169,0.96469108066987,0.08863148345822791,0.015611736852291929,0.0100944201917219
Rel,-0.0583035124145481,0.7936108170416831,0.959112958242754,0.10039242131066002,0.01813024136679146,0.0101482669265717
Pfkl,0.0644028997814377,0.7087762614651092,0.9351790781336852,0.14949083639097493,0.02910521779224912,0.0101597872336723
Pex13,0.1361909432043848,0.4680614022293992,0.8510741153418094,0.32969717064338133,0.07003261796194674,0.0148321428571428
Nprl3,0.0357659124721173,0.8933657808623393,0.9800821901055776,0.04897068659361428,0.008737502662004243,0.0115166801535873
Xpo1,-0.0536868523045168,0.8000019460672618,0.959112958242754,0.09690895655149985,0.01813024136679146,0.0134703451609633
Cpeb4,-0.3154251201135641,0.1010344639133585,0.47312127723147,0.9955304585507955,0.32502752040116945,0.0105210526315789
Cdc34,-0.2053858613802391,0.3831255800238317,0.8027433626410325,0.4166588506472421,0.09542327664316776,0.0108111562712223
Chac2,0.1228176385691286,0.704476814923903,0.9342778720978604,0.15213329540956133,0.029523937077211956,0.0109617463260106
Madcam1,1.2728437238668528,0.0267032471002454,0.2290059772186326,1.573435925452816,0.6401531821177893,0.0103548882432337
Shc2,0.5235836720861138,0.4364931909074409,0.8365621894135767,0.3600225266992824,0.07750176837136834,0.0113367143082643
Sptbn1,0.0828475252584048,0.6257462680820095,0.9118424607222574,0.2036017318215741,0.04008018837005174,0.01
Mdh1,-0.0687968377398584,0.7796463532823193,0.9547941791508124,0.1081023481379441,0.020090237309174894,0.0101873543202345
Hmmr,-0.7254567041513074,0.3111804748761269,0.7581354388283679,0.5069876607812573,0.12025320191222558,0.0101034682713879
